n_walkers,n_volume,mu,lmax,D,surface,TargetShape,n_targets,fixed_target_dist,detection_time,probability,surface_selector,first_touch_steps,second_touch_steps,delta_selector,delta
1,134217728,2.0,256,74.00,480.00,Line,1,0.0,2470852.55,1.00,1,818265,-1,0,0.00
1,134217728,2.0,256,150.00,960.00,Line,1,0.0,1946262.34,1.00,1,645725,-1,0,0.00
1,134217728,2.0,256,303.00,1920.00,Line,1,0.0,326307.51,1.00,1,107547,-1,0,0.00
1,134217728,2.0,256,475.00,3000.00,Line,1,0.0,514964.13,1.00,1,170542,-1,0,0.00
1,134217728,2.2,256,4.37,60.00,Ball_no_boundary,1,0.0,130913.61,1.00,1,60797,-1,0,0.00
1,134217728,2.2,256,6.18,120.00,Ball_no_boundary,1,0.0,2908126.39,1.00,1,1379616,-1,0,0.00
1,134217728,2.2,256,8.74,240.00,Ball_no_boundary,1,0.0,457176.77,1.00,1,217215,-1,0,0.00
1,134217728,2.2,256,12.36,480.00,Ball_no_boundary,1,0.0,4683900.06,1.00,1,2223032,-1,0,0.00
1,134217728,2.2,256,17.48,960.00,Ball_no_boundary,1,0.0,64411.79,1.00,1,31305,-1,0,0.00
1,134217728,2.2,256,24.72,1920.00,Ball_no_boundary,1,0.0,101389.86,1.00,1,47643,-1,0,0.00
1,134217728,2.2,256,30.90,3000.00,Ball_no_boundary,1,0.0,664518.76,1.00,1,316396,-1,0,0.00
1,134217728,2.2,256,7.00,60.00,Line,1,0.0,52531296.00,1.00,1,25018588,-1,0,0.00
1,134217728,2.2,256,17.00,120.00,Line,1,0.0,7943692.21,1.00,1,3777425,-1,0,0.00
1,134217728,2.2,256,36.00,240.00,Line,1,0.0,2197076.37,1.00,1,1041093,-1,0,0.00
1,134217728,2.2,256,74.00,480.00,Line,1,0.0,776665.86,1.00,1,371071,-1,0,0.00
1,134217728,2.2,256,150.00,960.00,Line,1,0.0,1272473.91,1.00,1,606560,-1,0,0.00
1,134217728,2.2,256,303.00,1920.00,Line,1,0.0,79042.50,1.00,1,37182,-1,0,0.00
1,134217728,2.2,256,475.00,3000.00,Line,1,0.0,371124.06,1.00,1,174705,-1,0,0.00
1,134217728,2.4,256,4.37,60.00,Ball_no_boundary,1,0.0,20900079.40,1.00,1,13133102,-1,0,0.00
1,134217728,2.4,256,6.18,120.00,Ball_no_boundary,1,0.0,19971920.38,1.00,1,12538414,-1,0,0.00
1,134217728,2.4,256,8.74,240.00,Ball_no_boundary,1,0.0,1892189.20,1.00,1,1188636,-1,0,0.00
1,134217728,2.4,256,12.36,480.00,Ball_no_boundary,1,0.0,2577244.12,1.00,1,1619479,-1,0,0.00
1,134217728,2.4,256,17.48,960.00,Ball_no_boundary,1,0.0,2872570.47,1.00,1,1805477,-1,0,0.00
1,134217728,2.4,256,24.72,1920.00,Ball_no_boundary,1,0.0,129121.53,1.00,1,83006,-1,0,0.00
1,134217728,2.4,256,30.90,3000.00,Ball_no_boundary,1,0.0,83421.00,1.00,1,51383,-1,0,0.00
1,134217728,2.4,256,7.00,60.00,Line,1,0.0,11179943.13,1.00,1,7026426,-1,0,0.00
1,134217728,2.4,256,17.00,120.00,Line,1,0.0,4296898.94,1.00,1,2692442,-1,0,0.00
1,134217728,2.4,256,36.00,240.00,Line,1,0.0,6255213.46,1.00,1,3934567,-1,0,0.00
1,134217728,2.4,256,74.00,480.00,Line,1,0.0,3691305.67,1.00,1,2310740,-1,0,0.00
1,134217728,2.4,256,150.00,960.00,Line,1,0.0,4283249.14,1.00,1,2694915,-1,0,0.00
1,134217728,2.4,256,303.00,1920.00,Line,1,0.0,1220125.37,1.00,1,768388,-1,0,0.00
1,134217728,2.4,256,475.00,3000.00,Line,1,0.0,383361.20,1.00,1,239650,-1,0,0.00
1,134217728,2.6,256,4.37,60.00,Ball_no_boundary,1,0.0,18786734.24,1.00,1,14490168,-1,0,0.00
1,134217728,2.6,256,6.18,120.00,Ball_no_boundary,1,0.0,1572189.17,1.00,1,1215706,-1,0,0.00
1,134217728,2.6,256,8.74,240.00,Ball_no_boundary,1,0.0,9739304.85,1.00,1,7509722,-1,0,0.00
1,134217728,2.6,256,12.36,480.00,Ball_no_boundary,1,0.0,2545314.39,1.00,1,1961118,-1,0,0.00
1,134217728,2.6,256,17.48,960.00,Ball_no_boundary,1,0.0,455627.03,1.00,1,351528,-1,0,0.00
1,134217728,2.6,256,24.72,1920.00,Ball_no_boundary,1,0.0,1845287.41,1.00,1,1424689,-1,0,0.00
1,134217728,2.6,256,30.90,3000.00,Ball_no_boundary,1,0.0,618634.18,1.00,1,475192,-1,0,0.00
1,134217728,2.6,256,7.00,60.00,Line,1,0.0,768573.39,1.00,1,595100,-1,0,0.00
1,134217728,2.6,256,17.00,120.00,Line,1,0.0,3005973.11,1.00,1,2317226,-1,0,0.00
1,134217728,2.6,256,36.00,240.00,Line,1,0.0,6243304.19,1.00,1,4813567,-1,0,0.00
1,134217728,2.6,256,74.00,480.00,Line,1,0.0,6194989.41,1.00,1,4782963,-1,0,0.00
1,134217728,2.6,256,150.00,960.00,Line,1,0.0,1790394.59,1.00,1,1380523,-1,0,0.00
1,134217728,2.6,256,303.00,1920.00,Line,1,0.0,123122.92,1.00,1,94964,-1,0,0.00
1,134217728,2.6,256,475.00,3000.00,Line,1,0.0,471453.88,1.00,1,365188,-1,0,0.00
1,134217728,2.8,256,4.37,60.00,Ball_no_boundary,1,0.0,31000697.57,1.00,1,27775768,-1,0,0.00
1,134217728,2.8,256,6.18,120.00,Ball_no_boundary,1,0.0,9806482.82,1.00,1,8791977,-1,0,0.00
1,134217728,2.8,256,8.74,240.00,Ball_no_boundary,1,0.0,17390197.13,1.00,1,15583636,-1,0,0.00
1,134217728,2.8,256,12.36,480.00,Ball_no_boundary,1,0.0,6970871.90,1.00,1,6252399,-1,0,0.00
1,134217728,2.8,256,17.48,960.00,Ball_no_boundary,1,0.0,1530874.56,1.00,1,1378484,-1,0,0.00
1,134217728,2.8,256,24.72,1920.00,Ball_no_boundary,1,0.0,6151538.01,1.00,1,5515182,-1,0,0.00
1,134217728,2.8,256,30.90,3000.00,Ball_no_boundary,1,0.0,1262419.72,1.00,1,1127446,-1,0,0.00
1,134217728,2.8,256,7.00,60.00,Line,1,0.0,9892851.63,1.00,1,8874641,-1,0,0.00
1,134217728,2.8,256,17.00,120.00,Line,1,0.0,8955806.57,1.00,1,8029240,-1,0,0.00
1,134217728,2.8,256,36.00,240.00,Line,1,0.0,3515567.04,1.00,1,3147766,-1,0,0.00
1,134217728,2.8,256,74.00,480.00,Line,1,0.0,251432.51,1.00,1,225964,-1,0,0.00
1,134217728,2.8,256,150.00,960.00,Line,1,0.0,101248.79,1.00,1,90444,-1,0,0.00
1,134217728,2.8,256,303.00,1920.00,Line,1,0.0,166695.87,1.00,1,149569,-1,0,0.00
1,134217728,2.8,256,475.00,3000.00,Line,1,0.0,297493.15,1.00,1,269997,-1,0,0.00
1,134217728,3.0,256,4.37,60.00,Ball_no_boundary,1,0.0,6515674.69,1.00,1,6533172,-1,0,0.00
1,134217728,3.0,256,6.18,120.00,Ball_no_boundary,1,0.0,11462736.97,1.00,1,11486917,-1,0,0.00
1,134217728,3.0,256,8.74,240.00,Ball_no_boundary,1,0.0,4567083.89,1.00,1,4579306,-1,0,0.00
1,134217728,3.0,256,12.36,480.00,Ball_no_boundary,1,0.0,2905869.14,1.00,1,2914894,-1,0,0.00
1,134217728,3.0,256,17.48,960.00,Ball_no_boundary,1,0.0,5163.68,1.00,1,4781,-1,0,0.00
1,134217728,3.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,4457917.32,1.00,1,4469795,-1,0,0.00
1,134217728,3.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,2042927.14,1.00,1,2045457,-1,0,0.00
1,134217728,3.0,256,7.00,60.00,Line,1,0.0,505031.04,1.00,1,507749,-1,0,0.00
1,134217728,3.0,256,17.00,120.00,Line,1,0.0,607895.83,1.00,1,610895,-1,0,0.00
1,134217728,3.0,256,36.00,240.00,Line,1,0.0,3869492.45,1.00,1,3876888,-1,0,0.00
1,134217728,3.0,256,74.00,480.00,Line,1,0.0,2346148.26,1.00,1,2349296,-1,0,0.00
1,134217728,3.0,256,150.00,960.00,Line,1,0.0,122301.37,1.00,1,122881,-1,0,0.00
1,134217728,3.0,256,303.00,1920.00,Line,1,0.0,4038639.46,1.00,1,4057760,-1,0,0.00
1,134217728,3.0,256,475.00,3000.00,Line,1,0.0,107524.03,1.00,1,108376,-1,0,0.00
1,134217728,1.0,256,4.37,60.00,Ball_no_boundary,1,0.0,312635221.62,1.00,1,8003649,-1,0,0.00
1,134217728,1.0,256,6.18,120.00,Ball_no_boundary,1,0.0,32994551.75,1.00,1,843189,-1,0,0.00
1,134217728,1.0,256,8.74,240.00,Ball_no_boundary,1,0.0,73031166.93,1.00,1,1874286,-1,0,0.00
1,134217728,1.0,256,12.36,480.00,Ball_no_boundary,1,0.0,12727132.40,1.00,1,325889,-1,0,0.00
1,134217728,1.0,256,17.48,960.00,Ball_no_boundary,1,0.0,113675.92,1.00,1,3031,-1,0,0.00
1,134217728,1.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,1643753.68,1.00,1,42261,-1,0,0.00
1,134217728,1.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,26308.99,1.00,1,664,-1,0,0.00
1,134217728,1.0,256,7.00,60.00,Line,1,0.0,206346398.90,1.00,1,5286248,-1,0,0.00
1,134217728,1.0,256,17.00,120.00,Line,1,0.0,198642263.16,1.00,1,5085164,-1,0,0.00
1,134217728,1.0,256,36.00,240.00,Line,1,0.0,29588131.85,1.00,1,757023,-1,0,0.00
1,134217728,1.0,256,74.00,480.00,Line,1,0.0,16821051.73,1.00,1,430366,-1,0,0.00
1,134217728,1.0,256,150.00,960.00,Line,1,0.0,4248502.26,1.00,1,108753,-1,0,0.00
1,134217728,1.0,256,303.00,1920.00,Line,1,0.0,6437117.03,1.00,1,164947,-1,0,0.00
1,134217728,1.0,256,475.00,3000.00,Line,1,0.0,15602225.92,1.00,1,399156,-1,0,0.00
1,134217728,1.2,256,4.37,60.00,Ball_no_boundary,1,0.0,39958434.28,1.00,1,1658414,-1,0,0.00
1,134217728,1.2,256,6.18,120.00,Ball_no_boundary,1,0.0,71462450.14,1.00,1,2970818,-1,0,0.00
1,134217728,1.2,256,8.74,240.00,Ball_no_boundary,1,0.0,5041328.10,1.00,1,210338,-1,0,0.00
1,134217728,1.2,256,12.36,480.00,Ball_no_boundary,1,0.0,15448312.15,1.00,1,640454,-1,0,0.00
1,134217728,1.2,256,17.48,960.00,Ball_no_boundary,1,0.0,752855.06,1.00,1,31794,-1,0,0.00
1,134217728,1.2,256,24.72,1920.00,Ball_no_boundary,1,0.0,397709.72,1.00,1,16318,-1,0,0.00
1,134217728,1.2,256,30.90,3000.00,Ball_no_boundary,1,0.0,762719.52,1.00,1,31737,-1,0,0.00
1,134217728,1.2,256,7.00,60.00,Line,1,0.0,154074684.61,1.00,1,6401547,-1,0,0.00
1,134217728,1.2,256,17.00,120.00,Line,1,0.0,71643834.64,1.00,1,2974669,-1,0,0.00
1,134217728,1.2,256,36.00,240.00,Line,1,0.0,10656136.69,1.00,1,443299,-1,0,0.00
1,134217728,1.2,256,74.00,480.00,Line,1,0.0,6425146.97,1.00,1,267125,-1,0,0.00
1,134217728,1.2,256,150.00,960.00,Line,1,0.0,24480529.46,1.00,1,1019746,-1,0,0.00
1,134217728,1.2,256,303.00,1920.00,Line,1,0.0,1335494.31,1.00,1,55381,-1,0,0.00
1,134217728,1.2,256,475.00,3000.00,Line,1,0.0,540033.12,1.00,1,22485,-1,0,0.00
1,134217728,1.4,256,4.37,60.00,Ball_no_boundary,1,0.0,15578416.64,1.00,1,1114217,-1,0,0.00
1,134217728,1.4,256,6.18,120.00,Ball_no_boundary,1,0.0,6940966.28,1.00,1,495080,-1,0,0.00
1,134217728,1.4,256,8.74,240.00,Ball_no_boundary,1,0.0,8153108.64,1.00,1,579562,-1,0,0.00
1,134217728,1.4,256,12.36,480.00,Ball_no_boundary,1,0.0,3786322.39,1.00,1,269431,-1,0,0.00
1,134217728,1.4,256,17.48,960.00,Ball_no_boundary,1,0.0,2568672.21,1.00,1,183372,-1,0,0.00
1,134217728,1.4,256,24.72,1920.00,Ball_no_boundary,1,0.0,3321.92,1.00,1,237,-1,0,0.00
1,134217728,1.4,256,30.90,3000.00,Ball_no_boundary,1,0.0,1910322.66,1.00,1,134888,-1,0,0.00
1,134217728,1.4,256,7.00,60.00,Line,1,0.0,49152876.17,1.00,1,3499724,-1,0,0.00
1,134217728,1.4,256,17.00,120.00,Line,1,0.0,150662521.51,1.00,1,10750749,-1,0,0.00
1,134217728,1.4,256,36.00,240.00,Line,1,0.0,11475488.94,1.00,1,819079,-1,0,0.00
1,134217728,1.4,256,74.00,480.00,Line,1,0.0,2717500.63,1.00,1,192843,-1,0,0.00
1,134217728,1.4,256,150.00,960.00,Line,1,0.0,1473025.19,1.00,1,105467,-1,0,0.00
1,134217728,1.4,256,303.00,1920.00,Line,1,0.0,1557405.19,1.00,1,109837,-1,0,0.00
1,134217728,1.4,256,475.00,3000.00,Line,1,0.0,3250568.45,1.00,1,234137,-1,0,0.00
1,134217728,1.6,256,4.37,60.00,Ball_no_boundary,1,0.0,226270.39,1.00,1,27982,-1,0,0.00
1,134217728,1.6,256,6.18,120.00,Ball_no_boundary,1,0.0,30734312.44,1.00,1,3818683,-1,0,0.00
1,134217728,1.6,256,8.74,240.00,Ball_no_boundary,1,0.0,1147217.75,1.00,1,144802,-1,0,0.00
1,134217728,1.6,256,12.36,480.00,Ball_no_boundary,1,0.0,5373088.82,1.00,1,670188,-1,0,0.00
1,134217728,1.6,256,17.48,960.00,Ball_no_boundary,1,0.0,5049013.07,1.00,1,628894,-1,0,0.00
1,134217728,1.6,256,24.72,1920.00,Ball_no_boundary,1,0.0,373502.72,1.00,1,46339,-1,0,0.00
1,134217728,1.6,256,30.90,3000.00,Ball_no_boundary,1,0.0,192042.73,1.00,1,23837,-1,0,0.00
1,134217728,1.6,256,7.00,60.00,Line,1,0.0,53143537.75,1.00,1,6598532,-1,0,0.00
1,134217728,1.6,256,17.00,120.00,Line,1,0.0,70127551.72,1.00,1,8728679,-1,0,0.00
1,134217728,1.6,256,36.00,240.00,Line,1,0.0,9628786.20,1.00,1,1199221,-1,0,0.00
1,134217728,1.6,256,74.00,480.00,Line,1,0.0,3918594.00,1.00,1,485768,-1,0,0.00
1,134217728,1.6,256,150.00,960.00,Line,1,0.0,1423027.06,1.00,1,175361,-1,0,0.00
1,134217728,1.6,256,303.00,1920.00,Line,1,0.0,1406968.56,1.00,1,176877,-1,0,0.00
1,134217728,1.6,256,475.00,3000.00,Line,1,0.0,2946622.09,1.00,1,365499,-1,0,0.00
1,134217728,1.8,256,4.37,60.00,Ball_no_boundary,1,0.0,5605578.66,1.00,1,1171999,-1,0,0.00
1,134217728,1.8,256,6.18,120.00,Ball_no_boundary,1,0.0,1127754.70,1.00,1,234564,-1,0,0.00
1,134217728,1.8,256,8.74,240.00,Ball_no_boundary,1,0.0,3441617.96,1.00,1,720566,-1,0,0.00
1,134217728,1.8,256,12.36,480.00,Ball_no_boundary,1,0.0,4592106.47,1.00,1,960079,-1,0,0.00
1,134217728,1.8,256,17.48,960.00,Ball_no_boundary,1,0.0,265326.36,1.00,1,55026,-1,0,0.00
1,134217728,1.8,256,24.72,1920.00,Ball_no_boundary,1,0.0,1377033.06,1.00,1,288963,-1,0,0.00
1,134217728,1.8,256,30.90,3000.00,Ball_no_boundary,1,0.0,852103.01,1.00,1,177493,-1,0,0.00
1,134217728,1.8,256,7.00,60.00,Line,1,0.0,27133034.01,1.00,1,5694022,-1,0,0.00
1,134217728,1.8,256,17.00,120.00,Line,1,0.0,185248.47,1.00,1,38230,-1,0,0.00
1,134217728,1.8,256,36.00,240.00,Line,1,0.0,1413821.30,1.00,1,297833,-1,0,0.00
1,134217728,1.8,256,74.00,480.00,Line,1,0.0,4739175.83,1.00,1,993634,-1,0,0.00
1,134217728,1.8,256,150.00,960.00,Line,1,0.0,7405796.74,1.00,1,1552383,-1,0,0.00
1,134217728,1.8,256,303.00,1920.00,Line,1,0.0,2506214.65,1.00,1,529414,-1,0,0.00
1,134217728,1.8,256,475.00,3000.00,Line,1,0.0,582564.45,1.00,1,122919,-1,0,0.00
1,134217728,2.0,256,4.37,60.00,Ball_no_boundary,1,0.0,1154742.95,1.00,1,381028,-1,0,0.00
1,134217728,2.0,256,6.18,120.00,Ball_no_boundary,1,0.0,1757454.68,1.00,1,583751,-1,0,0.00
1,134217728,2.0,256,8.74,240.00,Ball_no_boundary,1,0.0,260156.99,1.00,1,85919,-1,0,0.00
1,134217728,2.0,256,12.36,480.00,Ball_no_boundary,1,0.0,2696689.87,1.00,1,889418,-1,0,0.00
1,134217728,2.0,256,17.48,960.00,Ball_no_boundary,1,0.0,292397.58,1.00,1,96817,-1,0,0.00
1,134217728,2.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,169261.26,1.00,1,54690,-1,0,0.00
1,134217728,2.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,262115.12,1.00,1,85349,-1,0,0.00
1,134217728,2.0,256,7.00,60.00,Line,1,0.0,6792558.59,1.00,1,2257653,-1,0,0.00
1,134217728,2.0,256,17.00,120.00,Line,1,0.0,10575026.94,1.00,1,3490353,-1,0,0.00
1,134217728,2.0,256,36.00,240.00,Line,1,0.0,4624331.80,1.00,1,1525331,-1,0,0.00
1,134217728,2.0,256,74.00,480.00,Line,1,0.0,3406881.46,1.00,1,1120722,-1,0,0.00
1,134217728,2.0,256,150.00,960.00,Line,1,0.0,10080091.29,1.00,1,3329151,-1,0,0.00
1,134217728,2.0,256,303.00,1920.00,Line,1,0.0,677476.46,1.00,1,225350,-1,0,0.00
1,134217728,2.0,256,475.00,3000.00,Line,1,0.0,2719568.66,1.00,1,893976,-1,0,0.00
1,134217728,2.2,256,4.37,60.00,Ball_no_boundary,1,0.0,20124182.88,1.00,1,9576699,-1,0,0.00
1,134217728,2.2,256,6.18,120.00,Ball_no_boundary,1,0.0,24496899.63,1.00,1,11662676,-1,0,0.00
1,134217728,2.2,256,8.74,240.00,Ball_no_boundary,1,0.0,4791696.44,1.00,1,2287058,-1,0,0.00
1,134217728,2.2,256,12.36,480.00,Ball_no_boundary,1,0.0,1166123.21,1.00,1,554057,-1,0,0.00
1,134217728,2.2,256,17.48,960.00,Ball_no_boundary,1,0.0,1044414.24,1.00,1,497731,-1,0,0.00
1,134217728,2.2,256,24.72,1920.00,Ball_no_boundary,1,0.0,41409.98,1.00,1,18782,-1,0,0.00
1,134217728,2.2,256,30.90,3000.00,Ball_no_boundary,1,0.0,40279.60,1.00,1,19576,-1,0,0.00
1,134217728,2.2,256,7.00,60.00,Line,1,0.0,2625566.25,1.00,1,1248613,-1,0,0.00
1,134217728,2.2,256,17.00,120.00,Line,1,0.0,3861340.83,1.00,1,1844229,-1,0,0.00
1,134217728,2.2,256,36.00,240.00,Line,1,0.0,622983.37,1.00,1,293722,-1,0,0.00
1,134217728,2.2,256,74.00,480.00,Line,1,0.0,1050824.04,1.00,1,500936,-1,0,0.00
1,134217728,2.2,256,150.00,960.00,Line,1,0.0,128393.32,1.00,1,61176,-1,0,0.00
1,134217728,2.2,256,303.00,1920.00,Line,1,0.0,1501518.76,1.00,1,718299,-1,0,0.00
1,134217728,2.2,256,475.00,3000.00,Line,1,0.0,8892.69,1.00,1,4196,-1,0,0.00
1,134217728,2.4,256,4.37,60.00,Ball_no_boundary,1,0.0,20008661.75,1.00,1,12583179,-1,0,0.00
1,134217728,2.4,256,6.18,120.00,Ball_no_boundary,1,0.0,4722369.97,1.00,1,2964273,-1,0,0.00
1,134217728,2.4,256,8.74,240.00,Ball_no_boundary,1,0.0,6531225.33,1.00,1,4106831,-1,0,0.00
1,134217728,2.4,256,12.36,480.00,Ball_no_boundary,1,0.0,3949764.95,1.00,1,2477294,-1,0,0.00
1,134217728,2.4,256,17.48,960.00,Ball_no_boundary,1,0.0,2045892.66,1.00,1,1285011,-1,0,0.00
1,134217728,2.4,256,24.72,1920.00,Ball_no_boundary,1,0.0,239739.79,1.00,1,149508,-1,0,0.00
1,134217728,2.4,256,30.90,3000.00,Ball_no_boundary,1,0.0,434824.77,1.00,1,272845,-1,0,0.00
1,134217728,2.4,256,7.00,60.00,Line,1,0.0,26742960.14,1.00,1,16798361,-1,0,0.00
1,134217728,2.4,256,17.00,120.00,Line,1,0.0,39160628.25,1.00,1,24621388,-1,0,0.00
1,134217728,2.4,256,36.00,240.00,Line,1,0.0,27104017.61,1.00,1,17034776,-1,0,0.00
1,134217728,2.4,256,74.00,480.00,Line,1,0.0,3392705.34,1.00,1,2139017,-1,0,0.00
1,134217728,2.4,256,150.00,960.00,Line,1,0.0,2636556.27,1.00,1,1655213,-1,0,0.00
1,134217728,2.4,256,303.00,1920.00,Line,1,0.0,79152.77,1.00,1,49652,-1,0,0.00
1,134217728,2.4,256,475.00,3000.00,Line,1,0.0,118347.66,1.00,1,74504,-1,0,0.00
1,134217728,2.6,256,4.37,60.00,Ball_no_boundary,1,0.0,26936139.49,1.00,1,20777695,-1,0,0.00
1,134217728,2.6,256,6.18,120.00,Ball_no_boundary,1,0.0,19847671.60,1.00,1,15301051,-1,0,0.00
1,134217728,2.6,256,8.74,240.00,Ball_no_boundary,1,0.0,1253204.54,1.00,1,963104,-1,0,0.00
1,134217728,2.6,256,12.36,480.00,Ball_no_boundary,1,0.0,12067627.52,1.00,1,9306630,-1,0,0.00
1,134217728,2.6,256,17.48,960.00,Ball_no_boundary,1,0.0,8462385.86,1.00,1,6510093,-1,0,0.00
1,134217728,2.6,256,24.72,1920.00,Ball_no_boundary,1,0.0,1125312.14,1.00,1,869594,-1,0,0.00
1,134217728,2.6,256,30.90,3000.00,Ball_no_boundary,1,0.0,2149399.97,1.00,1,1653769,-1,0,0.00
1,134217728,2.6,256,7.00,60.00,Line,1,0.0,17367641.09,1.00,1,13391192,-1,0,0.00
1,134217728,2.6,256,17.00,120.00,Line,1,0.0,12913925.88,1.00,1,9964745,-1,0,0.00
1,134217728,2.6,256,36.00,240.00,Line,1,0.0,4980555.91,1.00,1,3850243,-1,0,0.00
1,134217728,2.6,256,74.00,480.00,Line,1,0.0,3074281.98,1.00,1,2370107,-1,0,0.00
1,134217728,2.6,256,150.00,960.00,Line,1,0.0,1309975.63,1.00,1,1008873,-1,0,0.00
1,134217728,2.6,256,303.00,1920.00,Line,1,0.0,467566.36,1.00,1,361891,-1,0,0.00
1,134217728,2.6,256,475.00,3000.00,Line,1,0.0,686607.09,1.00,1,528163,-1,0,0.00
1,134217728,2.8,256,4.37,60.00,Ball_no_boundary,1,0.0,19772104.90,1.00,1,17711876,-1,0,0.00
1,134217728,2.8,256,6.18,120.00,Ball_no_boundary,1,0.0,3687.02,1.00,1,3412,-1,0,0.00
1,134217728,2.8,256,8.74,240.00,Ball_no_boundary,1,0.0,2352581.24,1.00,1,2109458,-1,0,0.00
1,134217728,2.8,256,12.36,480.00,Ball_no_boundary,1,0.0,3132691.05,1.00,1,2800289,-1,0,0.00
1,134217728,2.8,256,17.48,960.00,Ball_no_boundary,1,0.0,704386.90,1.00,1,629966,-1,0,0.00
1,134217728,2.8,256,24.72,1920.00,Ball_no_boundary,1,0.0,176652.41,1.00,1,157779,-1,0,0.00
1,134217728,2.8,256,30.90,3000.00,Ball_no_boundary,1,0.0,1728139.90,1.00,1,1554669,-1,0,0.00
1,134217728,2.8,256,7.00,60.00,Line,1,0.0,2100490.96,1.00,1,1883243,-1,0,0.00
1,134217728,2.8,256,17.00,120.00,Line,1,0.0,31223980.97,1.00,1,27968989,-1,0,0.00
1,134217728,2.8,256,36.00,240.00,Line,1,0.0,1505745.62,1.00,1,1355136,-1,0,0.00
1,134217728,2.8,256,74.00,480.00,Line,1,0.0,1130991.19,1.00,1,1013083,-1,0,0.00
1,134217728,2.8,256,150.00,960.00,Line,1,0.0,1441438.40,1.00,1,1287081,-1,0,0.00
1,134217728,2.8,256,303.00,1920.00,Line,1,0.0,802150.09,1.00,1,722405,-1,0,0.00
1,134217728,2.8,256,475.00,3000.00,Line,1,0.0,285542.92,1.00,1,255655,-1,0,0.00
1,134217728,3.0,256,4.37,60.00,Ball_no_boundary,1,0.0,8841357.46,1.00,1,8865218,-1,0,0.00
1,134217728,3.0,256,6.18,120.00,Ball_no_boundary,1,0.0,3699113.56,1.00,1,3709985,-1,0,0.00
1,134217728,3.0,256,8.74,240.00,Ball_no_boundary,1,0.0,1955181.07,1.00,1,1958748,-1,0,0.00
1,134217728,3.0,256,12.36,480.00,Ball_no_boundary,1,0.0,2848582.22,1.00,1,2857223,-1,0,0.00
1,134217728,3.0,256,17.48,960.00,Ball_no_boundary,1,0.0,9144977.39,1.00,1,9171016,-1,0,0.00
1,134217728,3.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,1808921.41,1.00,1,1815124,-1,0,0.00
1,134217728,3.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,1425138.00,1.00,1,1428215,-1,0,0.00
1,134217728,3.0,256,7.00,60.00,Line,1,0.0,24205201.08,1.00,1,24254072,-1,0,0.00
1,134217728,3.0,256,17.00,120.00,Line,1,0.0,30108616.26,1.00,1,30176348,-1,0,0.00
1,134217728,3.0,256,36.00,240.00,Line,1,0.0,17822706.93,1.00,1,17877951,-1,0,0.00
1,134217728,3.0,256,74.00,480.00,Line,1,0.0,2303999.55,1.00,1,2309522,-1,0,0.00
1,134217728,3.0,256,150.00,960.00,Line,1,0.0,6408089.88,1.00,1,6430472,-1,0,0.00
1,134217728,3.0,256,303.00,1920.00,Line,1,0.0,462127.87,1.00,1,461539,-1,0,0.00
1,134217728,3.0,256,475.00,3000.00,Line,1,0.0,1360891.39,1.00,1,1367211,-1,0,0.00
1,134217728,1.0,256,4.37,60.00,Ball_no_boundary,1,0.0,314519301.24,1.00,1,8062075,-1,0,0.00
1,134217728,1.0,256,6.18,120.00,Ball_no_boundary,1,0.0,5791365.73,1.00,1,147875,-1,0,0.00
1,134217728,1.0,256,8.74,240.00,Ball_no_boundary,1,0.0,55751726.07,1.00,1,1427554,-1,0,0.00
1,134217728,1.0,256,12.36,480.00,Ball_no_boundary,1,0.0,7934739.08,1.00,1,202939,-1,0,0.00
1,134217728,1.0,256,17.48,960.00,Ball_no_boundary,1,0.0,7324445.51,1.00,1,185945,-1,0,0.00
1,134217728,1.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,1880436.45,1.00,1,48104,-1,0,0.00
1,134217728,1.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,1402312.51,1.00,1,35383,-1,0,0.00
1,134217728,1.0,256,7.00,60.00,Line,1,0.0,84173606.88,1.00,1,2153605,-1,0,0.00
1,134217728,1.0,256,17.00,120.00,Line,1,0.0,33461311.61,1.00,1,857625,-1,0,0.00
1,134217728,1.0,256,36.00,240.00,Line,1,0.0,123642920.30,1.00,1,3165250,-1,0,0.00
1,134217728,1.0,256,74.00,480.00,Line,1,0.0,29015264.26,1.00,1,742603,-1,0,0.00
1,134217728,1.0,256,150.00,960.00,Line,1,0.0,6516618.06,1.00,1,167647,-1,0,0.00
1,134217728,1.0,256,303.00,1920.00,Line,1,0.0,5804833.91,1.00,1,148631,-1,0,0.00
1,134217728,1.0,256,475.00,3000.00,Line,1,0.0,2661988.33,1.00,1,68446,-1,0,0.00
1,134217728,1.2,256,4.37,60.00,Ball_no_boundary,1,0.0,101689203.65,1.00,1,4220231,-1,0,0.00
1,134217728,1.2,256,6.18,120.00,Ball_no_boundary,1,0.0,12421943.98,1.00,1,514565,-1,0,0.00
